node_id,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,message_retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
1676,304.6791391,858.7449685,6.594021359,152.3732914,2.345503683,395,345,0.126582278,33.61485349,1,-44.57418004,0.752066444,0.741353262,0.889206404,16,0,2,0
1677,80.91928305,633.7832847,9.287080567,222.5348245,-2.511647652,56,399,6.125,19.74627262,7,-32.07945976,0.921287582,0.932483632,1.009860775,5,1,0,0
1678,402.9801788,253.2011634,18.50652216,122.9817825,-0.202463675,318,232,0.270440252,3.291867938,3,-51.07754416,0.32421475,0.29302306,0.198474161,31,4,0,4
1679,173.524515,555.2958253,16.0230507,10.3913422,1.653389031,487,50,0.897330595,18.13102685,1,-53.4178858,0.291877569,0.277625435,0.353163668,18,0,2,4
1680,694.9510889,527.5796224,6.548084486,142.231868,-2.634764008,62,227,2.661290323,20.95621622,5,-46.62027655,0.26528002,0.28915438,0.147414555,26,3,2,3
1681,346.0997265,655.4359784,4.927232017,334.973095,1.232011301,453,141,0.688741722,17.43204448,0,-86.78721977,0.1415069,0.08380262,0.088433231,29,1,0,3
1682,975.6102009,233.1875544,7.103941038,225.4683941,1.918269737,275,178,0.352727273,10.01862373,7,-43.59505056,0.377174225,0.303993484,0.393679569,49,3,0,3
1683,640.9720773,864.4029872,15.0758888,30.22405311,0.964987791,315,410,0.301587302,53.10420809,8,-32.09017698,0.516006116,0.604897895,0.514721394,32,1,1,0
1684,822.4805636,309.3685621,8.135333571,318.5977008,-2.922378646,291,272,0.065292096,32.94126513,6,-57.18497077,0.537433255,0.484804149,0.595433681,36,0,0,3
1685,132.5246727,694.131654,28.42807505,96.79494576,-1.919177837,429,471,0.097902098,90.91668678,8,-99.13512599,0.691030337,0.690075226,0.784038842,44,3,2,3
1686,862.0144823,16.12464637,13.91595664,87.75701751,-0.947321527,229,212,0.074235808,19.53413333,1,-94.95353257,0.052551835,0.104856339,0.151367468,10,0,1,1
1687,922.7571905,372.6571299,1.763880496,106.9527488,-1.597859786,470,313,0.334042553,60.68340038,0,-83.57049443,0.561408738,0.57262542,0.428908866,40,2,1,4
1688,487.0619188,351.709818,21.87799218,207.792805,2.775912841,229,366,0.598253275,90.16141804,6,-65.62316358,0.254988962,0.281963898,0.297485658,9,1,1,3
1689,606.2529378,543.4844286,9.865358646,196.0877136,0.909563485,175,367,1.097142857,5.671775456,3,-71.03709238,0.239123497,0.171810086,0.377536881,28,4,1,4
1690,764.8098009,72.73626178,19.60466796,176.9089517,-1.218174256,332,331,0.003012048,52.11146962,9,-31.45515996,0.78972593,0.768711625,0.866232216,21,3,2,2
1691,174.8386273,790.1313737,8.387831116,258.3132709,2.578184992,467,329,0.295503212,45.61621244,7,-33.80886414,0.153477243,0.191524594,0.159448149,19,0,2,1
1692,502.5660765,217.7808018,17.12231225,113.9535833,1.443565197,405,118,0.708641975,92.9490822,2,-72.50942573,0.329100149,0.271057396,0.478662049,18,3,0,2
1693,398.6630278,677.0378149,23.16457514,281.5432278,-1.292356729,239,251,0.050209205,66.71271251,6,-44.39784645,0.637638357,0.634349658,0.500832973,23,0,0,4
1694,146.3739922,803.2121232,27.84026225,63.11580422,-0.726710584,65,277,3.261538462,35.56697959,6,-55.45456559,0.64287337,0.66072332,0.519319233,27,2,2,4
1695,367.5344223,561.8769562,7.833814333,281.7434841,-1.80342685,364,438,0.203296703,71.44060063,9,-82.98050246,0.048087936,0.105954495,0.128530561,1,4,2,2
1696,68.17230939,740.8832067,10.04570853,238.9716379,2.82644399,70,206,1.942857143,58.68274805,8,-34.81759209,0.07255885,0.01582727,0.087483198,39,3,0,3
1697,25.81190695,661.8603122,13.92799261,245.9549914,0.103778975,65,147,1.261538462,35.36981991,3,-81.83377013,0.655363253,0.750981639,0.542690586,17,3,2,1
1698,135.1662892,355.5297972,27.81524513,173.359223,2.376340125,318,203,0.36163522,78.73961911,9,-39.07596232,0.953151077,1.046636347,0.915744843,17,0,2,4
1699,963.1151116,808.858539,27.0416057,240.1205518,-0.921001374,82,248,2.024390244,67.14880622,0,-55.3651489,0.998503114,0.900961818,0.867789703,1,0,1,0
1700,549.5295359,294.7013699,2.696348403,28.72693676,2.165049619,231,405,0.753246753,1.536213536,6,-56.52110237,0.987109834,0.960705339,0.995035918,46,3,2,1
1701,965.8221612,571.2129178,3.957894773,306.5584021,-2.676678909,118,247,1.093220339,86.648326,9,-41.31130051,0.351580213,0.265148117,0.232801034,48,2,1,2
1702,432.4978783,745.3977391,14.86527532,19.99700406,2.892541905,460,348,0.243478261,40.31209634,5,-65.39828563,0.241810252,0.205259571,0.093879831,22,3,2,4
1703,311.8161331,378.9559098,3.198578184,53.54694355,2.472206202,101,106,0.04950495,64.89931246,0,-40.26382354,0.098649354,0.120061931,0.045376592,46,1,0,4
1704,506.1418628,302.7676076,10.3674262,207.6442951,-0.820782331,114,117,0.026315789,40.28006378,8,-61.4840077,0.32582683,0.347574135,0.245987125,14,1,2,2
1705,439.5116886,459.3460102,4.451561347,266.188124,1.648332992,349,425,0.217765043,88.25484238,9,-31.07464969,0.276853645,0.196186397,0.235482978,24,3,2,0
1706,105.6646843,817.9634943,19.08121065,27.45056316,1.513547559,463,107,0.768898488,65.43270917,7,-53.80489621,0.576796211,0.612219879,0.531933201,44,2,0,0
1707,640.8263147,929.9217631,28.48486295,331.4753331,2.407528783,456,470,0.030701754,58.3592347,9,-73.81575976,0.368785497,0.438053262,0.407789363,17,0,0,4
1708,216.0381825,545.0834129,29.90201311,350.4987536,-1.156470113,384,230,0.401041667,98.04621026,3,-46.56452159,0.231529907,0.257762813,0.285534346,20,0,0,3
1709,619.5879549,661.4662053,11.25723397,218.1420623,-0.206879968,277,93,0.664259928,28.78341149,4,-64.307189,0.612544922,0.57453811,0.500752626,46,3,2,0
1710,650.2010924,903.2736222,17.97037911,173.2476439,2.189997676,271,444,0.638376384,7.460174771,7,-43.57825011,0.323067666,0.223566678,0.319666136,31,4,0,0
1711,152.0248531,98.54685141,25.68802961,266.90219,1.671476725,321,33,0.897196262,52.08503286,1,-41.65761332,0.35364016,0.383321867,0.470385569,49,0,2,3
1712,61.34962711,232.0785779,3.523862184,118.2086468,-0.639199688,488,467,0.043032787,42.97776555,5,-56.81607661,0.598440531,0.633991328,0.492963693,18,1,0,0
1713,780.7615861,708.9000063,20.68693233,177.5751963,2.074351397,67,112,0.671641791,45.97471486,9,-38.94681016,0.11821856,0.159968413,0.258280917,17,1,2,3
1714,459.8004238,823.7444619,12.26530985,329.8143697,-2.718275765,267,222,0.168539326,62.39037899,1,-71.76010832,0.774249153,0.682101265,0.630052704,23,4,0,2
1715,58.16379551,857.0290283,6.184384808,344.0359531,1.692277818,322,35,0.891304348,61.89704202,7,-95.98360921,0.965434411,0.968723963,0.845349316,46,4,0,1
1716,994.8663172,415.1071769,12.08260856,333.7448818,-1.759404843,357,222,0.378151261,39.83416504,4,-53.61462772,0.490826582,0.473512834,0.394099844,41,1,1,1
1717,57.780561,89.33990229,2.278808609,94.48130411,-1.283274553,222,246,0.108108108,86.42482537,9,-46.48837356,0.55985892,0.613328574,0.550796889,29,3,2,2
1718,695.0352289,437.7814773,20.86221446,83.68885448,-0.040710938,105,376,2.580952381,65.49439244,2,-94.90389403,0.384642932,0.429180777,0.324388694,28,3,0,0
1719,983.6789253,230.7345902,7.582280062,107.1592221,-0.301592994,398,51,0.871859296,89.10125623,1,-46.03631807,0.95671824,1.046850406,0.932169253,20,3,2,1
1720,239.1801042,291.196455,9.342169351,158.8720005,0.123420641,487,174,0.642710472,91.40223661,3,-55.25868138,0.132944511,0.212446516,0.265188037,20,1,0,2
1721,142.2493687,772.2675568,3.632438947,113.1002686,0.268653574,58,472,7.137931034,17.56389551,7,-91.8512128,0.813521861,0.82512322,0.765936231,47,4,2,1
1722,121.3849394,75.52708603,25.93977342,134.7166065,-1.010833854,450,314,0.302222222,68.37562552,0,-62.20419065,0.650425829,0.746520613,0.754860632,40,2,2,0
1723,303.2751476,827.5812175,14.80332838,223.4293028,-1.948634922,332,174,0.475903614,32.43367452,9,-92.38805269,0.791496273,0.721538834,0.663338451,1,1,2,3
1724,101.045811,427.6690858,17.16440633,274.5092438,1.610887376,342,31,0.909356725,83.8064764,2,-77.48668752,0.950459577,0.851891313,1.044043177,44,1,1,2
1725,692.1613417,596.0639311,17.08298049,264.8009514,-0.600143105,71,317,3.464788732,73.55230639,0,-43.72105516,0.496152311,0.41771888,0.61662005,0,0,2,1
1726,62.29179813,89.65223124,12.31479344,293.1924841,0.035045175,121,435,2.595041322,20.67602107,1,-92.94476778,0.288330362,0.259352729,0.223830139,21,3,0,0
1727,509.4221281,337.3590784,5.775897463,11.58638516,0.86818031,471,388,0.176220807,93.93434588,9,-67.84285322,0.779511639,0.830563512,0.793641318,39,0,1,1
1728,996.6968539,89.70091901,22.35398245,17.18416428,2.457827534,404,254,0.371287129,68.66442169,6,-57.60008985,0.844570506,0.821183874,0.750718805,37,1,2,0
1729,813.9702695,961.5437229,3.811687961,284.1778658,1.245316987,377,471,0.24933687,94.91467722,0,-34.16419865,0.686255235,0.742375629,0.563512134,18,1,0,0
1730,615.2194382,807.2616493,3.116213708,191.908376,-2.727244646,221,466,1.108597285,20.98920605,8,-48.39141654,0.849001604,0.897558431,0.930122026,18,1,2,0
1731,306.2536208,459.6327544,21.30435113,208.1306426,2.03136218,172,243,0.412790698,87.10080435,7,-90.25269784,0.730327311,0.789197271,0.769276285,1,2,1,0
1732,623.8958363,223.6025483,6.265110614,18.93126968,2.936130091,140,460,2.285714286,67.13920922,0,-32.17920269,0.95747302,0.894927483,1.033146007,28,0,0,2
1733,527.0414639,933.4551052,9.203182541,91.91296842,-0.165089848,273,417,0.527472527,55.67637278,9,-66.54296512,0.570681033,0.573887737,0.552586814,49,4,0,3
1734,426.0833839,344.5965957,14.25682401,229.8075498,2.817542019,341,195,0.428152493,82.23077709,0,-74.1197828,0.380473413,0.423011771,0.305355271,49,3,0,2
1735,130.7103767,160.9844317,13.4805395,309.3054804,0.283972454,403,402,0.00248139,63.6535248,1,-90.99021552,0.68052048,0.637355421,0.658575468,22,3,1,1
1736,886.6042152,563.1643885,21.25737375,330.114023,-0.242304025,301,170,0.435215947,67.29041589,1,-34.65624192,0.069114349,0.136719633,-0.061448579,46,2,0,2
1737,449.7846488,943.7741203,18.7029538,180.1510185,-1.011571412,458,346,0.244541485,26.11338784,5,-58.96558453,0.49839071,0.554253103,0.433448803,47,0,2,2
1738,194.6225118,3.8302905,19.33188487,196.3707238,0.945329255,347,93,0.731988473,81.88831517,0,-30.84087321,0.773400509,0.697375815,0.712657337,26,3,2,1
1739,367.7593509,238.1248433,21.42162992,299.8978672,-1.621077477,416,362,0.129807692,65.37996753,3,-87.82938873,0.16896385,0.112541447,0.233321245,44,1,0,3
1740,414.1297525,938.4476404,8.778381823,193.5448563,-2.370394689,305,241,0.209836066,84.59452869,6,-61.7915095,0.400407094,0.347881774,0.266347626,22,0,1,2
1741,827.5378956,171.0859669,9.669999354,186.0690692,-2.836577384,62,318,4.129032258,35.80116959,8,-92.30796616,0.3502867,0.425982011,0.273868243,27,3,0,0
1742,733.6143806,113.2434516,13.13993244,325.8302536,-1.245719324,489,127,0.740286299,33.83930212,9,-63.30069212,0.334969035,0.272314409,0.267952145,27,0,0,2
1743,769.3048936,570.1872158,9.223865191,284.3757796,-0.625375007,384,195,0.4921875,3.366393495,2,-37.71457233,0.650626589,0.675045848,0.666034761,4,2,0,1
1744,11.03126443,861.8438233,29.54813607,327.2661095,0.312460178,167,155,0.071856287,77.09192735,3,-92.34754036,0.497496077,0.410478491,0.420904418,17,4,2,3
1745,416.1539982,477.1098177,24.42155779,78.56893972,-1.243501049,484,186,0.615702479,33.70112432,4,-81.12458348,0.797315305,0.807816376,0.687044028,29,4,2,2
1746,481.3441516,994.5642567,4.939640648,188.7751752,2.904357434,227,279,0.22907489,33.39401866,4,-52.23186615,0.057849406,-0.013900174,-0.014756365,23,0,1,2
1747,19.19227682,679.1716995,0.167824676,303.2899663,-1.249528991,357,90,0.74789916,69.17976703,1,-94.65990747,0.453909233,0.469008378,0.430474125,36,2,1,1
1748,259.8132087,74.07490721,1.283498047,40.01321789,-0.354147669,210,61,0.70952381,26.0340287,4,-68.22105529,0.013998722,-0.012442134,0.02164174,15,3,1,4
1749,760.2898231,992.8321317,7.321903531,286.0783755,-2.380343007,144,424,1.944444444,90.99302817,9,-76.68568606,0.220859815,0.241996361,0.081830573,28,1,2,4
1750,137.1097057,407.8942368,3.428738575,65.87041803,-1.43624092,458,303,0.338427948,54.26853313,0,-41.32962644,0.77537587,0.754264514,0.718319125,29,0,2,2
1751,535.3101315,287.4025338,16.00014345,290.9227518,-2.710007161,417,330,0.208633094,96.97824637,6,-96.56468048,0.10605093,0.176909973,0.185301402,24,0,2,0
1752,215.201872,557.8791836,25.73985668,220.3203375,0.357051801,363,50,0.862258953,8.590215614,4,-39.56231726,0.105579284,0.15697483,0.134864447,37,3,2,2
1753,12.12077464,304.3075918,22.10250663,69.56495693,1.506388099,217,41,0.811059908,34.3457114,5,-50.74575747,0.401438424,0.470378866,0.388250238,38,1,1,4
1754,241.2014576,86.45750712,6.468271892,170.4075046,-1.825741114,136,273,1.007352941,38.765564,8,-79.19666306,0.776941625,0.721352068,0.762833101,0,1,2,2
1755,975.8737549,1.428343079,11.97897768,245.4858599,-0.792534373,471,132,0.719745223,73.31165129,2,-86.15620259,0.638022876,0.567786074,0.598692691,39,3,1,0
1756,801.5371119,449.5833529,15.23682629,228.1870443,-2.90030264,52,305,4.865384615,22.08326354,0,-33.48765635,0.78175528,0.793222214,0.734368473,38,0,2,3
1757,959.5766443,836.8634222,24.30617549,153.8089906,2.037132334,421,36,0.914489311,38.15923948,7,-61.22644117,0.049548429,0.124115071,0.019739227,38,3,0,2
1758,487.8540439,572.3151856,25.17364809,323.7719504,1.67978115,65,376,4.784615385,91.15361185,1,-75.86556635,0.563725708,0.485850499,0.674487856,30,4,1,1
1759,109.7361987,999.2072989,27.29154936,186.9348292,-2.620475815,179,159,0.111731844,12.34053749,1,-96.88720461,0.453292665,0.400070302,0.44394206,38,3,1,0
1760,547.959489,286.8466456,15.27735752,182.1122275,-0.810794344,72,328,3.555555556,74.78707607,9,-88.39510247,0.896021329,0.945220973,0.946802749,30,2,2,2
1761,454.3773346,280.4550648,20.82824239,22.41021238,2.731719683,147,126,0.142857143,70.54602605,3,-58.12844895,0.737339316,0.730411511,0.829693915,32,0,1,4
1762,844.3570827,159.7494602,3.354011137,331.9633403,-0.647837664,207,306,0.47826087,13.92000258,4,-64.08232822,0.424341048,0.445033709,0.403931031,11,2,0,2
1763,98.08258078,164.0635883,16.9586688,63.76196472,0.15725206,288,314,0.090277778,69.16057805,0,-46.96729184,0.55384913,0.572200015,0.655598655,24,0,1,4
1764,488.241137,285.186596,7.460754284,190.2040896,-0.868542834,59,317,4.372881356,57.40859514,2,-41.56136989,0.424833312,0.407304305,0.572638225,22,0,1,1
1765,150.0486647,792.8400453,12.95150655,289.2843365,0.576788329,370,202,0.454054054,29.46471138,7,-72.19776381,0.441146951,0.482287412,0.442395315,42,4,0,3
1766,324.6759269,905.7567906,19.02151525,77.5631797,2.868941254,71,361,4.084507042,31.80297831,5,-92.93490589,0.634082362,0.70453619,0.604906314,47,3,2,4
1767,737.3570774,975.0871697,7.709578136,189.8543844,2.985015021,357,234,0.344537815,83.46623526,2,-44.59291679,0.216534788,0.298086198,0.308273652,27,3,2,2
1768,476.0181294,232.2896541,1.565551734,86.64656732,1.648289868,416,132,0.682692308,23.87048364,6,-61.23819298,0.333183852,0.242466172,0.377934827,32,4,0,1
1769,375.8882851,881.2975456,0.307015692,273.4901992,-0.574133412,233,142,0.39055794,51.76527241,5,-31.41456781,0.279158928,0.289880154,0.313117536,37,4,1,0
1770,394.4762786,328.2550893,0.664786066,203.1628204,-0.033406795,466,472,0.012875536,68.43382399,4,-44.25550587,0.800802403,0.708876712,0.91663989,25,1,2,2
1771,459.4467684,112.8405445,0.250492125,308.1513097,-0.859612031,266,389,0.462406015,13.86026774,7,-76.96490949,0.94194351,1.022129532,0.986779777,23,2,2,0
1772,785.0165438,870.0249255,3.310651697,322.040881,2.913447779,263,160,0.391634981,93.30303325,7,-70.0056905,0.414300597,0.400153759,0.456773823,4,0,2,4
1773,892.0846889,636.1056346,7.184661437,233.5440537,1.246561835,385,68,0.823376623,26.80279719,2,-83.50968186,0.077101168,0.15720625,-0.010828015,43,1,0,1
1774,955.3346865,164.7308961,6.636645425,261.1408486,-0.306411327,207,336,0.623188406,32.56465738,7,-64.16010521,0.093550983,0.031087665,0.150019394,16,3,0,3
1775,786.9033863,429.8312575,29.60389783,197.719236,-2.927308379,259,401,0.548262548,66.94545807,9,-50.2492528,0.399588953,0.332063201,0.523488313,44,1,1,2
1776,315.4068957,287.2576949,9.180183156,138.3943439,0.122900486,457,37,0.919037199,8.740973066,8,-57.12578682,0.394984475,0.476649304,0.417887096,36,3,0,1
1777,688.1347061,736.7945687,3.822623501,233.3224523,2.90356921,182,395,1.17032967,63.1336563,9,-76.05415761,0.146156395,0.233831511,0.267168255,14,4,0,1
1778,437.6031241,453.4162306,16.36687633,326.9839045,0.138365454,102,75,0.264705882,91.68696606,2,-42.36900646,0.807123417,0.860481344,0.758994621,1,0,0,3
1779,254.670622,989.2799451,25.73872366,150.004937,-1.905439887,278,223,0.197841727,25.65996497,7,-92.64588703,0.500134765,0.444539839,0.362909132,33,0,2,4
1780,840.8715794,54.74498226,20.3418113,113.1876095,-2.867437517,232,35,0.849137931,36.82886495,7,-90.02117149,0.109059862,0.043456941,0.092598396,19,0,0,3
1781,38.42634896,355.0152661,8.882462674,139.8372979,-0.871777451,72,397,4.513888889,24.00106179,6,-71.70883033,0.098720209,0.148322823,-0.050092712,29,4,0,3
1782,901.7619921,481.9001671,16.84848479,156.7431469,2.509368334,155,87,0.438709677,82.05810614,7,-50.84296804,0.445964484,0.472919427,0.342409597,15,3,2,3
1783,461.4774646,503.1335547,21.44567923,26.48197043,2.979324649,140,198,0.414285714,17.59317453,0,-51.40700253,0.116836463,0.191251795,0.024014063,43,4,0,0
1784,637.2014768,315.9358224,21.84313477,179.4390626,2.672207849,168,151,0.101190476,35.31619531,2,-74.34335901,0.56119612,0.516558404,0.571346715,3,0,0,2
1785,659.3539222,729.2402491,19.99615366,177.9531293,1.37651996,187,278,0.486631016,60.50116032,5,-51.23744669,0.385015635,0.344087063,0.519994544,30,0,2,3
1786,895.1177407,874.7470735,26.12431274,211.839778,0.348856371,169,236,0.396449704,41.05088883,6,-95.75899573,0.919674342,0.966002566,0.775619815,25,0,1,2
1787,636.6696822,938.719302,26.10316375,130.615211,0.544116878,210,144,0.314285714,7.481462136,6,-79.69846351,0.418910102,0.372483824,0.33991697,40,3,0,3
1788,613.9335848,805.0933768,17.36809678,220.7187345,0.233952055,257,268,0.042801556,94.82434609,5,-51.43586807,0.614430163,0.606905609,0.75526635,11,3,1,4
1789,66.65204056,850.5801973,12.89569107,316.1578717,1.24229583,398,83,0.791457286,34.45214373,3,-87.11710193,0.811354151,0.81538258,0.925849975,1,1,1,4
1790,518.4080219,550.5453006,19.24710887,343.9695566,-0.48676064,367,105,0.713896458,45.11947006,4,-85.110158,0.302876131,0.336713036,0.403331119,7,1,1,3
1791,150.1690008,825.8882264,24.54636004,210.1003978,1.01522403,387,198,0.488372093,17.58698819,8,-93.91821667,0.5118885,0.480765202,0.389428548,13,2,2,1
1792,737.4337687,303.5039091,0.169563145,15.33274343,-2.27032731,204,77,0.62254902,86.66967367,0,-74.48702887,0.120939986,0.192607382,0.16416947,23,3,1,2
1793,512.2219208,398.4787621,29.75991027,348.924959,-1.405828161,312,253,0.189102564,29.85145,1,-42.25509316,0.432769398,0.413235203,0.343709988,42,4,2,4
1794,680.2277792,316.9130138,5.48681317,254.1103419,2.016018233,405,99,0.755555556,2.962481297,4,-41.45486133,0.375821324,0.284095983,0.421128674,39,3,0,0
1795,41.6729006,467.3873354,14.10746957,120.9469135,2.422493584,204,184,0.098039216,32.32385568,4,-39.6346227,0.428189073,0.341589491,0.406448408,40,1,1,1
1796,84.79201605,285.5796162,26.16089205,52.97677235,0.234049425,379,76,0.799472296,98.42190877,6,-97.43071794,0.107410246,0.201724919,0.148111119,24,0,1,4
1797,716.3233881,961.6114423,6.751211971,51.63070041,-2.810186297,443,402,0.09255079,15.53744441,7,-30.45579059,0.398400682,0.422809241,0.377058941,6,1,1,1
1798,72.084336,312.844628,14.30385672,60.38798621,2.561841425,362,308,0.149171271,4.089046311,9,-64.81511327,0.870266827,0.868452435,0.992578083,31,1,0,2
1799,71.25672777,98.04453811,3.977465405,16.40610778,1.212385548,335,231,0.310447761,58.23938343,5,-38.90910788,0.937055094,1.010991219,0.794647603,22,1,0,1
1800,12.10847523,526.8171661,11.85228976,324.7755079,-0.515832457,308,171,0.444805195,37.7949881,5,-36.64197557,0.241727342,0.28510428,0.14919716,45,2,2,0
1801,956.5013983,57.09907845,5.314063644,194.6765638,0.590273659,206,346,0.67961165,79.70255462,4,-63.98512321,0.300501288,0.236779714,0.40040039,38,2,2,1
